Level	Rule Name	Subject	Property	Value
WARN	missing_definition	BTO:0003693	IAO:0000115		
WARN	missing_definition	BTO:0003694	IAO:0000115		
WARN	missing_definition	BTO:0003697	IAO:0000115		
WARN	missing_definition	BTO:0003698	IAO:0000115		
WARN	missing_definition	BTO:0003765	IAO:0000115		
WARN	missing_definition	BTO:0003773	IAO:0000115		
WARN	missing_definition	BTO:0003776	IAO:0000115		
WARN	missing_definition	BTO:0003782	IAO:0000115		
WARN	missing_definition	BTO:0003783	IAO:0000115		
WARN	missing_definition	BTO:0003803	IAO:0000115		
WARN	missing_definition	BTO:0003804	IAO:0000115		
WARN	missing_definition	BTO:0003812	IAO:0000115		
WARN	missing_definition	BTO:0003813	IAO:0000115		
WARN	missing_definition	BTO:0003814	IAO:0000115		
WARN	missing_definition	BTO:0003815	IAO:0000115		
WARN	missing_definition	BTO:0003816	IAO:0000115		
WARN	missing_definition	BTO:0003817	IAO:0000115		
WARN	missing_definition	BTO:0003818	IAO:0000115		
WARN	missing_definition	BTO:0003819	IAO:0000115		
WARN	missing_definition	BTO:0003820	IAO:0000115		
WARN	missing_definition	BTO:0003821	IAO:0000115		
WARN	missing_definition	BTO:0003822	IAO:0000115		
WARN	missing_definition	BTO:0003823	IAO:0000115		
WARN	missing_definition	BTO:0003824	IAO:0000115		
WARN	missing_definition	BTO:0003826	IAO:0000115		
WARN	missing_definition	BTO:0003827	IAO:0000115		
WARN	missing_definition	BTO:0003828	IAO:0000115		
WARN	missing_definition	BTO:0003829	IAO:0000115		
WARN	missing_definition	BTO:0003830	IAO:0000115		
WARN	missing_definition	BTO:0003831	IAO:0000115		
WARN	missing_definition	BTO:0003832	IAO:0000115		
WARN	missing_definition	BTO:0003836	IAO:0000115		
WARN	missing_definition	BTO:0003837	IAO:0000115		
WARN	missing_definition	BTO:0003838	IAO:0000115		
WARN	missing_definition	BTO:0003839	IAO:0000115		
WARN	missing_definition	BTO:0003857	IAO:0000115		
WARN	missing_definition	BTO:0003858	IAO:0000115		
WARN	missing_definition	BTO:0003874	IAO:0000115		
WARN	missing_definition	BTO:0003883	IAO:0000115		
WARN	missing_definition	BTO:0003894	IAO:0000115		
WARN	missing_definition	BTO:0003907	IAO:0000115		
WARN	missing_definition	BTO:0003909	IAO:0000115		
WARN	missing_definition	BTO:0003916	IAO:0000115		
WARN	missing_definition	BTO:0003936	IAO:0000115		
WARN	missing_definition	BTO:0003948	IAO:0000115		
WARN	missing_definition	BTO:0003949	IAO:0000115		
WARN	missing_definition	BTO:0003960	IAO:0000115		
WARN	missing_definition	BTO:0003965	IAO:0000115		
WARN	missing_definition	BTO:0003966	IAO:0000115		
WARN	missing_definition	BTO:0003972	IAO:0000115		
WARN	missing_definition	BTO:0003991	IAO:0000115		
WARN	missing_definition	BTO:0004014	IAO:0000115		
WARN	missing_definition	BTO:0004019	IAO:0000115		
WARN	missing_definition	BTO:0004049	IAO:0000115		
WARN	missing_definition	BTO:0004056	IAO:0000115		
WARN	missing_definition	BTO:0004078	IAO:0000115		
WARN	missing_definition	BTO:0004086	IAO:0000115		
WARN	missing_definition	BTO:0004087	IAO:0000115		
WARN	missing_definition	BTO:0004090	IAO:0000115		
WARN	missing_definition	BTO:0004096	IAO:0000115		
WARN	missing_definition	BTO:0004110	IAO:0000115		
WARN	missing_definition	BTO:0004114	IAO:0000115		
WARN	missing_definition	BTO:0004122	IAO:0000115		
WARN	missing_definition	BTO:0004128	IAO:0000115		
WARN	missing_definition	BTO:0004129	IAO:0000115		
WARN	missing_definition	BTO:0004166	IAO:0000115		
WARN	missing_definition	BTO:0004199	IAO:0000115		
WARN	missing_definition	BTO:0004204	IAO:0000115		
WARN	missing_definition	BTO:0004219	IAO:0000115		
WARN	missing_definition	BTO:0004223	IAO:0000115		
WARN	missing_definition	BTO:0004225	IAO:0000115		
WARN	missing_definition	BTO:0004228	IAO:0000115		
WARN	missing_definition	BTO:0004229	IAO:0000115		
WARN	missing_definition	BTO:0004237	IAO:0000115		
WARN	missing_definition	BTO:0004239	IAO:0000115		
WARN	missing_definition	BTO:0004243	IAO:0000115		
WARN	missing_definition	BTO:0004259	IAO:0000115		
WARN	missing_definition	BTO:0004268	IAO:0000115		
WARN	missing_definition	BTO:0004269	IAO:0000115		
WARN	missing_definition	BTO:0004272	IAO:0000115		
WARN	missing_definition	BTO:0004287	IAO:0000115		
WARN	missing_definition	BTO:0004288	IAO:0000115		
WARN	missing_definition	BTO:0004289	IAO:0000115		
WARN	missing_definition	BTO:0004290	IAO:0000115		
WARN	missing_definition	BTO:0004291	IAO:0000115		
WARN	missing_definition	BTO:0004295	IAO:0000115		
WARN	missing_definition	BTO:0004296	IAO:0000115		
WARN	missing_definition	BTO:0004297	IAO:0000115		
WARN	missing_definition	BTO:0004298	IAO:0000115		
WARN	missing_definition	BTO:0004299	IAO:0000115		
WARN	missing_definition	BTO:0004300	IAO:0000115		
WARN	missing_definition	BTO:0004301	IAO:0000115		
WARN	missing_definition	BTO:0004303	IAO:0000115		
WARN	missing_definition	BTO:0004324	IAO:0000115		
WARN	missing_definition	BTO:0004362	IAO:0000115		
WARN	missing_definition	BTO:0004365	IAO:0000115		
WARN	missing_definition	BTO:0004374	IAO:0000115		
WARN	missing_definition	BTO:0004376	IAO:0000115		
WARN	missing_definition	BTO:0004378	IAO:0000115		
WARN	missing_definition	BTO:0004382	IAO:0000115		
WARN	missing_definition	BTO:0004384	IAO:0000115		
WARN	missing_definition	BTO:0004389	IAO:0000115		
WARN	missing_definition	BTO:0004392	IAO:0000115		
WARN	missing_definition	BTO:0004398	IAO:0000115		
WARN	missing_definition	BTO:0004402	IAO:0000115		
WARN	missing_definition	BTO:0004403	IAO:0000115		
WARN	missing_definition	BTO:0004411	IAO:0000115		
WARN	missing_definition	BTO:0004417	IAO:0000115		
WARN	missing_definition	BTO:0004418	IAO:0000115		
WARN	missing_definition	BTO:0004421	IAO:0000115		
WARN	missing_definition	BTO:0004431	IAO:0000115		
WARN	missing_definition	BTO:0004439	IAO:0000115		
WARN	missing_definition	BTO:0004468	IAO:0000115		
WARN	missing_definition	BTO:0004481	IAO:0000115		
WARN	missing_definition	BTO:0004482	IAO:0000115		
WARN	missing_definition	BTO:0004483	IAO:0000115		
WARN	missing_definition	BTO:0004484	IAO:0000115		
WARN	missing_definition	BTO:0004492	IAO:0000115		
WARN	missing_definition	BTO:0004493	IAO:0000115		
WARN	missing_definition	BTO:0004504	IAO:0000115		
WARN	missing_definition	BTO:0004509	IAO:0000115		
WARN	missing_definition	BTO:0004513	IAO:0000115		
WARN	missing_definition	BTO:0004519	IAO:0000115		
WARN	missing_definition	BTO:0004522	IAO:0000115		
WARN	missing_definition	BTO:0004533	IAO:0000115		
WARN	missing_definition	BTO:0004544	IAO:0000115		
WARN	missing_definition	BTO:0004546	IAO:0000115		
WARN	missing_definition	BTO:0004547	IAO:0000115		
WARN	missing_definition	BTO:0004552	IAO:0000115		
WARN	missing_definition	BTO:0004555	IAO:0000115		
WARN	missing_definition	BTO:0004557	IAO:0000115		
WARN	missing_definition	BTO:0004559	IAO:0000115		
WARN	missing_definition	BTO:0004565	IAO:0000115		
WARN	missing_definition	BTO:0004574	IAO:0000115		
WARN	missing_definition	BTO:0004577	IAO:0000115		
WARN	missing_definition	BTO:0004590	IAO:0000115		
WARN	missing_definition	BTO:0004610	IAO:0000115		
WARN	missing_definition	BTO:0004615	IAO:0000115		
WARN	missing_definition	BTO:0004626	IAO:0000115		
WARN	missing_definition	BTO:0004627	IAO:0000115		
WARN	missing_definition	BTO:0004630	IAO:0000115		
WARN	missing_definition	BTO:0004632	IAO:0000115		
WARN	missing_definition	BTO:0004633	IAO:0000115		
WARN	missing_definition	BTO:0004634	IAO:0000115		
WARN	missing_definition	BTO:0004636	IAO:0000115		
WARN	missing_definition	BTO:0004637	IAO:0000115		
WARN	missing_definition	BTO:0004641	IAO:0000115		
WARN	missing_definition	BTO:0004643	IAO:0000115		
WARN	missing_definition	BTO:0004644	IAO:0000115		
WARN	missing_definition	BTO:0004645	IAO:0000115		
WARN	missing_definition	BTO:0004646	IAO:0000115		
WARN	missing_definition	BTO:0004647	IAO:0000115		
WARN	missing_definition	BTO:0004648	IAO:0000115		
WARN	missing_definition	BTO:0004656	IAO:0000115		
WARN	missing_definition	BTO:0004660	IAO:0000115		
WARN	missing_definition	BTO:0004661	IAO:0000115		
WARN	missing_definition	BTO:0004662	IAO:0000115		
WARN	missing_definition	BTO:0004663	IAO:0000115		
WARN	missing_definition	BTO:0004699	IAO:0000115		
WARN	missing_definition	BTO:0004700	IAO:0000115		
WARN	missing_definition	BTO:0004725	IAO:0000115		
WARN	missing_definition	BTO:0004726	IAO:0000115		
WARN	missing_definition	BTO:0004727	IAO:0000115		
WARN	missing_definition	BTO:0004728	IAO:0000115		
WARN	missing_definition	BTO:0004746	IAO:0000115		
WARN	missing_definition	BTO:0004756	IAO:0000115		
WARN	missing_definition	BTO:0004757	IAO:0000115		
WARN	missing_definition	BTO:0004758	IAO:0000115		
WARN	missing_definition	BTO:0004759	IAO:0000115		
WARN	missing_definition	BTO:0004780	IAO:0000115		
WARN	missing_definition	BTO:0004789	IAO:0000115		
WARN	missing_definition	BTO:0004803	IAO:0000115		
WARN	missing_definition	BTO:0004804	IAO:0000115		
WARN	missing_definition	BTO:0004830	IAO:0000115		
WARN	missing_definition	BTO:0004856	IAO:0000115		
WARN	missing_definition	BTO:0004861	IAO:0000115		
WARN	missing_definition	BTO:0004883	IAO:0000115		
WARN	missing_definition	BTO:0004912	IAO:0000115		
WARN	missing_definition	BTO:0004975	IAO:0000115		
WARN	missing_definition	BTO:0004999	IAO:0000115		
WARN	missing_definition	BTO:0005000	IAO:0000115		
WARN	missing_definition	BTO:0005001	IAO:0000115		
WARN	missing_definition	BTO:0005002	IAO:0000115		
WARN	missing_definition	BTO:0005003	IAO:0000115		
WARN	missing_definition	BTO:0005020	IAO:0000115		
WARN	missing_definition	BTO:0005024	IAO:0000115		
WARN	missing_definition	BTO:0005034	IAO:0000115		
WARN	missing_definition	BTO:0005036	IAO:0000115		
WARN	missing_definition	BTO:0005038	IAO:0000115		
WARN	missing_definition	BTO:0005049	IAO:0000115		
WARN	missing_definition	BTO:0005083	IAO:0000115		
WARN	missing_definition	BTO:0005092	IAO:0000115		
WARN	missing_definition	BTO:0005101	IAO:0000115		
WARN	missing_definition	BTO:0005104	IAO:0000115		
WARN	missing_definition	BTO:0005105	IAO:0000115		
WARN	missing_definition	BTO:0005106	IAO:0000115		
WARN	missing_definition	BTO:0005107	IAO:0000115		
WARN	missing_definition	BTO:0005108	IAO:0000115		
WARN	missing_definition	BTO:0005109	IAO:0000115		
WARN	missing_definition	BTO:0005116	IAO:0000115		
WARN	missing_definition	BTO:0005117	IAO:0000115		
WARN	missing_definition	BTO:0005131	IAO:0000115		
WARN	missing_definition	BTO:0005145	IAO:0000115		
WARN	missing_definition	BTO:0005200	IAO:0000115		
WARN	missing_definition	BTO:0005201	IAO:0000115		
WARN	missing_definition	BTO:0005203	IAO:0000115		
WARN	missing_definition	BTO:0005209	IAO:0000115		
WARN	missing_definition	BTO:0005231	IAO:0000115		
WARN	missing_definition	BTO:0005232	IAO:0000115		
WARN	missing_definition	BTO:0005233	IAO:0000115		
WARN	missing_definition	BTO:0005234	IAO:0000115		
WARN	missing_definition	BTO:0005235	IAO:0000115		
WARN	missing_definition	BTO:0005236	IAO:0000115		
WARN	missing_definition	BTO:0005237	IAO:0000115		
WARN	missing_definition	BTO:0005239	IAO:0000115		
WARN	missing_definition	BTO:0005246	IAO:0000115		
WARN	missing_definition	BTO:0005259	IAO:0000115		
WARN	missing_definition	BTO:0005261	IAO:0000115		
WARN	missing_definition	BTO:0005280	IAO:0000115		
WARN	missing_definition	BTO:0005291	IAO:0000115		
WARN	missing_definition	BTO:0005300	IAO:0000115		
WARN	missing_definition	BTO:0005304	IAO:0000115		
WARN	missing_definition	BTO:0005306	IAO:0000115		
WARN	missing_definition	BTO:0005323	IAO:0000115		
WARN	missing_definition	BTO:0005326	IAO:0000115		
WARN	missing_definition	BTO:0005327	IAO:0000115		
WARN	missing_definition	BTO:0005328	IAO:0000115		
WARN	missing_definition	BTO:0005329	IAO:0000115		
WARN	missing_definition	BTO:0005330	IAO:0000115		
WARN	missing_definition	BTO:0005331	IAO:0000115		
WARN	missing_definition	BTO:0005373	IAO:0000115		
WARN	missing_definition	BTO:0005375	IAO:0000115		
WARN	missing_definition	BTO:0005407	IAO:0000115		
WARN	missing_definition	BTO:0005408	IAO:0000115		
WARN	missing_definition	BTO:0005409	IAO:0000115		
WARN	missing_definition	BTO:0005410	IAO:0000115		
WARN	missing_definition	BTO:0005411	IAO:0000115		
WARN	missing_definition	BTO:0005412	IAO:0000115		
WARN	missing_definition	BTO:0005413	IAO:0000115		
WARN	missing_definition	BTO:0005415	IAO:0000115		
WARN	missing_definition	BTO:0005417	IAO:0000115		
WARN	missing_definition	BTO:0005419	IAO:0000115		
WARN	missing_definition	BTO:0005420	IAO:0000115		
WARN	missing_definition	BTO:0005421	IAO:0000115		
WARN	missing_definition	BTO:0005422	IAO:0000115		
WARN	missing_definition	BTO:0005433	IAO:0000115		
WARN	missing_definition	BTO:0005434	IAO:0000115		
WARN	missing_definition	BTO:0005435	IAO:0000115		
WARN	missing_definition	BTO:0005457	IAO:0000115		
WARN	missing_definition	BTO:0005481	IAO:0000115		
WARN	missing_definition	BTO:0005488	IAO:0000115		
WARN	missing_definition	BTO:0005497	IAO:0000115		
WARN	missing_definition	BTO:0005503	IAO:0000115		
WARN	missing_definition	BTO:0005506	IAO:0000115		
WARN	missing_definition	BTO:0005507	IAO:0000115		
WARN	missing_definition	BTO:0005508	IAO:0000115		
WARN	missing_definition	BTO:0005509	IAO:0000115		
WARN	missing_definition	BTO:0005510	IAO:0000115		
WARN	missing_definition	BTO:0005511	IAO:0000115		
WARN	missing_definition	BTO:0005523	IAO:0000115		
WARN	missing_definition	BTO:0005536	IAO:0000115		
WARN	missing_definition	BTO:0005537	IAO:0000115		
WARN	missing_definition	BTO:0005538	IAO:0000115		
WARN	missing_definition	BTO:0005539	IAO:0000115		
WARN	missing_definition	BTO:0005540	IAO:0000115		
WARN	missing_definition	BTO:0005541	IAO:0000115		
WARN	missing_definition	BTO:0005543	IAO:0000115		
WARN	missing_definition	BTO:0005544	IAO:0000115		
WARN	missing_definition	BTO:0005545	IAO:0000115		
WARN	missing_definition	BTO:0005546	IAO:0000115		
WARN	missing_definition	BTO:0005562	IAO:0000115		
WARN	missing_definition	BTO:0005569	IAO:0000115		
WARN	missing_definition	BTO:0005575	IAO:0000115		
WARN	missing_definition	BTO:0005577	IAO:0000115		
WARN	missing_definition	BTO:0005583	IAO:0000115		
WARN	missing_definition	BTO:0005584	IAO:0000115		
WARN	missing_definition	BTO:0005586	IAO:0000115		
WARN	missing_definition	BTO:0005587	IAO:0000115		
WARN	missing_definition	BTO:0005590	IAO:0000115		
WARN	missing_definition	BTO:0005604	IAO:0000115		
WARN	missing_definition	BTO:0005608	IAO:0000115		
WARN	missing_definition	BTO:0005609	IAO:0000115		
WARN	missing_definition	BTO:0005623	IAO:0000115		
WARN	missing_definition	BTO:0005635	IAO:0000115		
WARN	missing_definition	BTO:0005636	IAO:0000115		
WARN	missing_definition	BTO:0005642	IAO:0000115		
WARN	missing_definition	BTO:0005643	IAO:0000115		
WARN	missing_definition	BTO:0005644	IAO:0000115		
WARN	missing_definition	BTO:0005645	IAO:0000115		
WARN	missing_definition	BTO:0005646	IAO:0000115		
WARN	missing_definition	BTO:0005647	IAO:0000115		
WARN	missing_definition	BTO:0005648	IAO:0000115		
WARN	missing_definition	BTO:0005649	IAO:0000115		
WARN	missing_definition	BTO:0005650	IAO:0000115		
WARN	missing_definition	BTO:0005651	IAO:0000115		
WARN	missing_definition	BTO:0005652	IAO:0000115		
WARN	missing_definition	BTO:0005653	IAO:0000115		
WARN	missing_definition	BTO:0005663	IAO:0000115		
WARN	missing_definition	BTO:0005685	IAO:0000115		
WARN	missing_definition	BTO:0005686	IAO:0000115		
WARN	missing_definition	BTO:0005687	IAO:0000115		
WARN	missing_definition	BTO:0005699	IAO:0000115		
WARN	missing_definition	BTO:0005700	IAO:0000115		
WARN	missing_definition	BTO:0005701	IAO:0000115		
WARN	missing_definition	BTO:0005702	IAO:0000115		
WARN	missing_definition	BTO:0005703	IAO:0000115		
WARN	missing_definition	BTO:0005708	IAO:0000115		
WARN	missing_definition	BTO:0005725	IAO:0000115		
WARN	missing_definition	BTO:0005730	IAO:0000115		
WARN	missing_definition	BTO:0005731	IAO:0000115		
WARN	missing_definition	BTO:0005732	IAO:0000115		
WARN	missing_definition	BTO:0005733	IAO:0000115		
WARN	missing_definition	BTO:0005734	IAO:0000115		
WARN	missing_definition	BTO:0005735	IAO:0000115		
WARN	missing_definition	BTO:0005738	IAO:0000115		
WARN	missing_definition	BTO:0005742	IAO:0000115		
WARN	missing_definition	BTO:0005754	IAO:0000115		
WARN	missing_definition	BTO:0005760	IAO:0000115		
WARN	missing_definition	BTO:0005761	IAO:0000115		
WARN	missing_definition	BTO:0005762	IAO:0000115		
WARN	missing_definition	BTO:0005763	IAO:0000115		
WARN	missing_definition	BTO:0005764	IAO:0000115		
WARN	missing_definition	BTO:0005769	IAO:0000115		
WARN	missing_definition	BTO:0005770	IAO:0000115		
WARN	missing_definition	BTO:0005781	IAO:0000115		
WARN	missing_definition	BTO:0005794	IAO:0000115		
WARN	missing_definition	BTO:0005812	IAO:0000115		
WARN	missing_definition	BTO:0005813	IAO:0000115		
WARN	missing_definition	BTO:0005828	IAO:0000115		
WARN	missing_definition	BTO:0005843	IAO:0000115		
WARN	missing_definition	BTO:0005844	IAO:0000115		
WARN	missing_definition	BTO:0005851	IAO:0000115		
WARN	missing_definition	BTO:0005852	IAO:0000115		
WARN	missing_definition	BTO:0005862	IAO:0000115		
WARN	missing_definition	BTO:0005863	IAO:0000115		
WARN	missing_definition	BTO:0005864	IAO:0000115		
WARN	missing_definition	BTO:0005873	IAO:0000115		
WARN	missing_definition	BTO:0005900	IAO:0000115		
WARN	missing_definition	BTO:0005901	IAO:0000115		
WARN	missing_definition	BTO:0005920	IAO:0000115		
WARN	missing_definition	BTO:0005921	IAO:0000115		
WARN	missing_definition	BTO:0005935	IAO:0000115		
WARN	missing_definition	BTO:0005937	IAO:0000115		
WARN	missing_definition	BTO:0005946	IAO:0000115		
WARN	missing_definition	BTO:0005947	IAO:0000115		
WARN	missing_definition	BTO:0005980	IAO:0000115		
WARN	missing_definition	BTO:0005983	IAO:0000115		
WARN	missing_definition	BTO:0005984	IAO:0000115		
WARN	missing_definition	BTO:0005993	IAO:0000115		
WARN	missing_definition	BTO:0005996	IAO:0000115		
WARN	missing_definition	BTO:0006036	IAO:0000115		
WARN	missing_definition	BTO:0006045	IAO:0000115		
WARN	missing_definition	BTO:0006067	IAO:0000115		
WARN	missing_definition	BTO:0006068	IAO:0000115		
WARN	missing_definition	BTO:0006073	IAO:0000115		
WARN	missing_definition	BTO:0006078	IAO:0000115		
WARN	missing_definition	BTO:0006093	IAO:0000115		
WARN	missing_definition	BTO:0006094	IAO:0000115		
WARN	missing_definition	BTO:0006096	IAO:0000115		
WARN	missing_definition	BTO:0006104	IAO:0000115		
WARN	missing_definition	BTO:0006107	IAO:0000115		
WARN	missing_definition	BTO:0006108	IAO:0000115		
WARN	missing_definition	BTO:0006109	IAO:0000115		
WARN	missing_definition	BTO:0006120	IAO:0000115		
WARN	missing_definition	BTO:0006131	IAO:0000115		
WARN	missing_definition	BTO:0006148	IAO:0000115		
WARN	missing_definition	BTO:0006154	IAO:0000115		
WARN	missing_definition	BTO:0006155	IAO:0000115		
WARN	missing_definition	BTO:0006156	IAO:0000115		
WARN	missing_definition	BTO:0006162	IAO:0000115		
WARN	missing_definition	BTO:0006164	IAO:0000115		
WARN	missing_definition	BTO:0006165	IAO:0000115		
WARN	missing_definition	BTO:0006170	IAO:0000115		
WARN	missing_definition	BTO:0006174	IAO:0000115		
WARN	missing_definition	BTO:0006198	IAO:0000115		
WARN	missing_definition	BTO:0006199	IAO:0000115		
WARN	missing_definition	BTO:0006230	IAO:0000115		
WARN	missing_definition	BTO:0006231	IAO:0000115		
WARN	missing_definition	BTO:0006232	IAO:0000115		
WARN	missing_definition	BTO:0006233	IAO:0000115		
WARN	missing_definition	BTO:0006234	IAO:0000115		
WARN	missing_definition	BTO:0006235	IAO:0000115		
WARN	missing_definition	BTO:0006236	IAO:0000115		
WARN	missing_definition	BTO:0006237	IAO:0000115		
WARN	missing_definition	BTO:0006242	IAO:0000115		
WARN	missing_definition	BTO:0006245	IAO:0000115		
WARN	missing_definition	BTO:0006246	IAO:0000115		
WARN	missing_definition	BTO:0006251	IAO:0000115		
WARN	missing_definition	BTO:0006252	IAO:0000115		
WARN	missing_definition	BTO:0006262	IAO:0000115		
WARN	missing_definition	BTO:0006271	IAO:0000115		
WARN	missing_definition	BTO:0006276	IAO:0000115		
WARN	missing_definition	BTO:0006283	IAO:0000115		
WARN	missing_definition	BTO:0006284	IAO:0000115		
WARN	missing_definition	BTO:0006293	IAO:0000115		
WARN	missing_definition	BTO:0006323	IAO:0000115		
WARN	missing_definition	BTO:0006324	IAO:0000115		
WARN	missing_definition	BTO:0006325	IAO:0000115		
WARN	missing_definition	BTO:0006334	IAO:0000115		
WARN	missing_definition	BTO:0006345	IAO:0000115		
WARN	missing_definition	BTO:0006354	IAO:0000115		
WARN	missing_definition	BTO:0006366	IAO:0000115		
WARN	missing_definition	BTO:0006379	IAO:0000115		
WARN	missing_definition	BTO:0006384	IAO:0000115		
WARN	missing_definition	BTO:0006387	IAO:0000115		
WARN	missing_definition	BTO:0006389	IAO:0000115		
WARN	missing_definition	BTO:0006412	IAO:0000115		
WARN	missing_definition	BTO:0006416	IAO:0000115		
WARN	missing_definition	IAO:0000115	IAO:0000115		
WARN	missing_definition	RO:0000053	IAO:0000115		
WARN	missing_definition	RO:0001018	IAO:0000115		
WARN	missing_definition	RO:0002202	IAO:0000115		
WARN	missing_definition	RO:0002566	IAO:0000115		
WARN	missing_definition	RO:0003001	IAO:0000115		
WARN	missing_definition	RO:0004025	IAO:0000115		
WARN	missing_definition	RO:0004030	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/bto#FR	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/bto#GE	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/bto#MS	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/bto#SCI	IAO:0000115		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000115		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000115		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000115		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasSynonymType	IAO:0000115		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115		
WARN	invalid_xref	BTO:0006249	oboInOwl:hasDbXref	From_Merriam-Webster's_Online_Dictionary_at_www.Merriam-Webster.com:http://www.merriam-webster.com/dictionary/dermatome	
WARN	missing_obsolete_label	BTO:0000311	rdfs:label	culture filtrate	
WARN	missing_obsolete_label	BTO:0000316	rdfs:label	culture medium	
WARN	missing_obsolete_label	BTO:0000429	rdfs:label	H69AR cell	
WARN	missing_obsolete_label	BTO:0000588	rdfs:label	LL/2 (LLC1) cell	
WARN	missing_obsolete_label	BTO:0000598	rdfs:label	B5/589 cell	
WARN	missing_obsolete_label	BTO:0000916	rdfs:label	NC37 cell	
WARN	missing_obsolete_label	BTO:0001951	rdfs:label	HOS-TE85 cell	
WARN	missing_obsolete_label	BTO:0001999	rdfs:label	culture condition:gene expression	
WARN	missing_obsolete_label	BTO:0002138	rdfs:label	MiaPaCa cell	
WARN	missing_obsolete_label	BTO:0002170	rdfs:label	LOX cell	
WARN	missing_obsolete_label	BTO:0002217	rdfs:label	culture supernatant	
WARN	missing_obsolete_label	BTO:0002585	rdfs:label	WE-480 cell	
WARN	missing_obsolete_label	BTO:0002589	rdfs:label	H-7721 cell	
WARN	missing_obsolete_label	BTO:0002822	rdfs:label	NCI-HUT 125 cell	
WARN	missing_obsolete_label	BTO:0003076	rdfs:label	RAMOS cell	
WARN	missing_obsolete_label	BTO:0003160	rdfs:label	PrEC cell	
WARN	missing_obsolete_label	BTO:0003166	rdfs:label	10T1/2 cell	
WARN	missing_obsolete_label	BTO:0003268	rdfs:label	HS578 cell	
WARN	missing_obsolete_label	BTO:0003345	rdfs:label	CL1 lung adenocarcinoma cell	
WARN	missing_obsolete_label	BTO:0003543	rdfs:label	L-02 cell	
WARN	missing_obsolete_label	BTO:0003713	rdfs:label	WM-793 cell	
WARN	missing_obsolete_label	BTO:0003901	rdfs:label	745A cell	
WARN	missing_obsolete_label	BTO:0003921	rdfs:label	KHOS cell	
WARN	missing_obsolete_label	BTO:0004004	rdfs:label	3-LL cell	
WARN	missing_obsolete_label	BTO:0004116	rdfs:label	HEP-3B2 cell	
WARN	missing_obsolete_label	BTO:0004187	rdfs:label	NRK-E52 cell	
WARN	missing_obsolete_label	BTO:0004189	rdfs:label	NCI/ADR cell	
WARN	missing_obsolete_label	BTO:0004265	rdfs:label	EJ cell	
WARN	missing_obsolete_label	BTO:0004274	rdfs:label	PLC-8024 cell	
WARN	missing_obsolete_label	BTO:0004394	rdfs:label	16-HBEo cell	
WARN	missing_obsolete_label	BTO:0004475	rdfs:label	MEL cell	
WARN	missing_obsolete_label	BTO:0004742	rdfs:label	HCT-115 cell	
WARN	missing_obsolete_label	BTO:0004743	rdfs:label	HCT-166 cell	
WARN	missing_obsolete_label	BTO:0004882	rdfs:label	ventral midbrain	
WARN	missing_obsolete_label	BTO:0005006	rdfs:label	253J-P cell	
WARN	missing_obsolete_label	BTO:0005192	rdfs:label	MCF-7/adr cell	
WARN	missing_obsolete_label	BTO:0005288	rdfs:label	CL-48 cell	
WARN	missing_obsolete_label	BTO:0005388	rdfs:label	SUM-149 cell	
WARN	missing_obsolete_label	BTO:0005391	rdfs:label	SUM-225 cell	
WARN	missing_obsolete_label	BTO:0005392	rdfs:label	SUM-229 cell	
WARN	missing_obsolete_label	BTO:0005393	rdfs:label	SUM-190 cell	
WARN	missing_obsolete_label	BTO:0005394	rdfs:label	SUM-185 cell	
WARN	missing_obsolete_label	BTO:0005612	rdfs:label	BL-6 cell	
WARN	missing_obsolete_label	BTO:0005749	rdfs:label	16-HBE cell	
WARN	missing_obsolete_label	BTO:0005766	rdfs:label	A2780/CP cell	
WARN	missing_obsolete_label	BTO:0005936	rdfs:label	CWR22-R1 cell	
WARN	missing_obsolete_label	BTO:0006143	rdfs:label	MHCC-LM3 cell	
INFO	lowercase_definition	BTO:0000020	IAO:0000115	1: The part of the body between the thorax and the pelvis; also: the cavity of this part of the trunk containing the chief viscera. 2: The posterior section of the body behind the thorax in an arthropod.	
INFO	lowercase_definition	BTO:0000089	IAO:0000115	1: The fluid that circulates in the heart, arteries, capillaries, and veins of a vertebrate animal carrying nourishment and oxygen to and bringing away waste products from all parts of the body. 2: A comparable fluid of an invertebrate.	
